"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_PROTEIN_SECRETION",0.648732391476089,0.958232209737828,0.00246007322141617,-0.538661609598707,-0.919417224994078,10,"[""ARFGEF2"",""VPS4B"",""LMAN1"",""BNIP3"",""VAMP3""]"
"HALLMARK_MTORC1_SIGNALING",0.650093641775741,0.958232209737828,0.00251838890866236,-0.540717094292836,-0.905191199352811,8,"[""PSME3"",""CDC25A"",""ATP6V1D"",""IMMT""]"
"HALLMARK_NOTCH_SIGNALING",0.679786136948447,0.958232209737828,0.00449990113798427,-0.660115606936416,-0.880109495004477,1,"""RBX1"""
"HALLMARK_UV_RESPONSE_DN",0.658212467780655,0.958232209737828,0.00287132845948745,-0.563737588208099,-0.874071961114392,4,"[""TGFBR2"",""ATP2C1""]"
"HALLMARK_MYC_TARGETS_V1",0.882910585447073,0.958232209737828,0.0011747895332091,-0.453742691371553,-0.839342899832595,45,"[""EIF4E"",""BUB3"",""TARDBP"",""EIF4G2"",""EIF2S1""]"
"HALLMARK_COAGULATION",0.726191991851805,0.958232209737828,0.00593352581942751,0.523148148148148,0.838297181944748,2,"""WDR1"""
"HALLMARK_HEDGEHOG_SIGNALING",0.754758352773912,0.958232209737828,0.00414776477039162,-0.623121387283237,-0.830786370941179,1,"""LDB1"""
"HALLMARK_APICAL_JUNCTION",0.808748728382503,0.958232209737828,0.00860516709152116,0.402552204176334,0.810925034755667,4,"[""CLDN11"",""CTNNA1"",""ZYX"",""GTF2F1""]"
"HALLMARK_COMPLEMENT",0.757458014452798,0.958232209737828,0.0022410044187092,-0.500971411819253,-0.797822388646117,5,"[""GNAI3"",""RNF4""]"
"HALLMARK_HYPOXIA",0.839202218729037,0.958232209737828,0.00379810878506262,-0.580346820809249,-0.773756508742991,1,"""HDLBP"""
"HALLMARK_GLYCOLYSIS",0.868100023369946,0.958232209737828,0.00675470586593889,0.420625724217845,0.768385114209384,3,"""PSMC4"""
"HALLMARK_E2F_TARGETS",0.948111012713327,0.958232209737828,0.000759475797514528,-0.39251784023512,-0.707049816760467,24,"[""TMPO"",""RAD1"",""EIF2S1"",""SLBP"",""UBE2T"",""CDC25A"",""GSPT1"",""HMGB2"",""MAD2L1""]"
"HALLMARK_DNA_REPAIR",0.906983563624597,0.958232209737828,0.00109333004801037,-0.400198947451821,-0.696593296788759,13,"[""TAF12"",""POLR2A""]"
"HALLMARK_FATTY_ACID_METABOLISM",0.958232209737828,0.958232209737828,0.00335962821631644,0.521387283236994,0.695010927170542,1,"""ODC1"""
"HALLMARK_APOPTOSIS",0.885107437139099,0.958232209737828,0.00186099101960319,-0.445475638051044,-0.690707472279152,4,"[""DNAJA1"",""CREBBP"",""HMGB2"",""DAP3""]"
"HALLMARK_G2M_CHECKPOINT",0.939846833608337,0.958232209737828,0.000836628120453583,-0.38588501596931,-0.684714164532739,18,"[""BUB3"",""TMPO"",""KIF23"",""NUP50"",""CCNA2"",""CDC25A"",""GSPT1"",""MAD2L1"",""ODC1""]"
"HALLMARK_IL2_STAT5_SIGNALING",0.895317356863532,0.958232209737828,0.00181799798915053,-0.439252896816377,-0.68105914697982,4,"""NCOA3"""
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.932705428504007,0.958232209737828,0.001020234953867,-0.374531804237599,-0.639271457233964,10,"[""OPA1"",""GRPEL1"",""ATP6V1D"",""CS"",""IMMT"",""COX7A2L"",""TOMM70""]"
