"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_UP",0.000659171443484643,1,0.477270815362862,0.64182424916574,1.81324766669668,10,"[""SF3B1"",""PCBP2"",""EIF3F"",""NAP1L1"",""RPS6"",""RPL3"",""SF1"",""SPG7"",""DDX5"",""CIRBP""]"
"GOMF_GDP_BINDING",0.00285676614072869,1,0.179605772127576,0.807522123893805,1.77716601956436,5,"[""RAB10"",""RHOA"",""RAN"",""RAB5C""]"
"GSE2770_UNTREATED_VS_ACT_CD4_TCELL_6H_DN",0.00280021886768161,1,0.15508511968481,0.873936075414175,1.77295935630489,4,"[""POU2F1"",""NAP1L4"",""RSRC2"",""PSMA3""]"
"GOMF_PROTEIN_TAG",0.00325082880041199,1,0.143873421555236,0.863590448865388,1.75197112169309,4,"[""SUMO1"",""UBB"",""SUMO2"",""RPS27A""]"
"MIR3064_3P",0.00454948301329394,1,0.164914048653092,0.740863787375415,1.74055991389864,6,"[""SRSF11"",""BPTF"",""ARF1"",""TPT1"",""TRIM33"",""GNB1""]"
"GOMF_MYOSIN_BINDING",0.00160694198939418,1,0.173022633405925,0.948123620309051,1.73695141853839,3,"[""RAB10"",""RHOA"",""RAB11A""]"
"MORF_SS18",0.00169876724593099,1,0.168247144718398,0.947019867549669,1.7349293563515,3,"[""KPNA6"",""CNOT2"",""DDB1""]"
"MIR302F",0.00376581158067527,1,0.133623769035546,0.85414364640884,1.73280633690656,4,"[""SUMO1"",""HNRNPF"",""ENY2"",""NAALADL2""]"
"GOBP_LIMBIC_SYSTEM_DEVELOPMENT",0.00444172647977083,1,0.122990875330436,0.847513812154696,1.71935635240275,4,"[""UBB"",""YWHAE"",""RAN"",""XRN2""]"
"PID_CDC42_PATHWAY",0.00567208271787297,1,0.147593474248679,0.730897009966777,1.71714430967579,6,"[""CTNNA1"",""SEPTIN2"",""ENAH"",""CFL1"",""ARPC2"",""RAC1""]"
"GSE22886_NAIVE_CD4_TCELL_VS_DC_UP",0.0056371576022231,1,0.171790752052967,0.689578713968958,1.71606241861614,7,"[""EEF2"",""EIF3H"",""EIF3F"",""RPS3"",""CCDC59"",""RPL27"",""HNRNPA1""]"
"AGTCAGC_MIR345",0.00460265859860311,1,0.120812380795877,0.845303867403315,1.71487302423482,4,"[""PCBP2"",""UBAP2"",""RAB5C""]"
"DEN_INTERACT_WITH_LCA5",0.00163350836817882,1,0.45505986738723,0.574136008918618,1.710307494068,12,"[""HSPA8"",""CSNK2B"",""YWHAE"",""CSNK2A1"",""NAP1L1"",""YWHAB"",""NPM1"",""DYNLL1"",""HSPA9"",""NCL"",""C1QBP"",""YWHAH""]"
"GOCC_CELL_DIVISION_SITE",0.00337457817772778,1,0.119150471324226,0.93046357615894,1.70459842354815,3,"[""RHOA"",""RAB11A"",""SEPTIN2""]"
"GOCC_CLEAVAGE_FURROW",0.00337457817772778,1,0.119150471324226,0.93046357615894,1.70459842354815,3,"[""RHOA"",""RAB11A"",""SEPTIN2""]"
"GNF2_TPT1",0.00153707609128874,1,0.45505986738723,0.511210762331838,1.69991630562542,17,"[""RPS23"",""RPS20"",""RPL10"",""RPS12"",""RPL13A"",""RPLP1"",""EEF1A1"",""RPS18"",""RPS13"",""TPT1"",""RPS6"",""RPL27"",""RPS14"",""RPS4X"",""RPL12"",""RPL9"",""RPL19""]"
"REACTOME_MITOPHAGY",0.00563262415912968,1,0.109165821006957,0.83646408839779,1.69693971156308,4,"[""UBB"",""CSNK2B"",""CSNK2A1"",""RPS27A""]"
"REACTOME_RAB_GERANYLGERANYLATION",0.00445352494203531,1,0.103662906016083,0.920318747825293,1.6860132163162,3,"[""RAB10"",""RAB11A"",""RAB5C""]"
"CHAMP1_TARGET_GENES",0.00720784072430009,1,0.112781377046256,0.765486725663717,1.68465600758704,5,"[""RAB11A"",""RBM17"",""SNRPD1"",""PSMD6"",""TXNL1""]"
"HP_ABNORMALITY_OF_THE_ANTIHELIX",0.00521108330846399,1,0.0958062903928626,0.91568785750562,1.67752947924061,3,"[""RPL10"",""WAC"",""SIX3""]"
"MODULE_86",0.00833664152441445,1,0.141091628778614,0.672949002217295,1.6746782766881,7,"[""RAB10"",""RAB11A"",""RAN"",""ARF1"",""RAB5C"",""RAC1"",""EIF5""]"
"DE_YY1_TARGETS_DN",0.00743506389005118,1,0.094970413127703,0.823204419889503,1.67003974255548,4,"[""WDR1"",""GDI2"",""NCOR1"",""HNRNPC""]"
"chr17q24",0.0061522921879663,1,0.0881498879200288,0.910596026490066,1.66820130418413,3,"[""LRRC37A3"",""ABCA8"",""BPTF""]"
"HP_SHORT_FACE",0.00718532632400542,1,0.0815473373987493,0.906181015452539,1.66011305543658,3,"[""SUMO1"",""UBB"",""POLR1D""]"
"PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_3DY_UP",0.00718532632400542,1,0.0815473373987493,0.906181015452539,1.66011305543658,3,"[""SRSF11"",""SSR2"",""POLR1D""]"
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",0.00887795016041841,1,0.101582215847673,0.753318584070796,1.6578767935936,5,"[""PCBP2"",""UBB"",""UBE2D3"",""RPS27A""]"
"TFCP2_TARGET_GENES",0.00887795016041841,1,0.101582215847673,0.753318584070796,1.6578767935936,5,"[""TMBIM6"",""RPS12"",""RAB11A"",""YWHAE""]"
"GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_RAG2_KO_NK_CELL_DN",0.00865814799317648,1,0.0879853624239911,0.816574585635359,1.65658975805168,4,"[""PCBP2"",""EIF3H"",""LUC7L3"",""RPL24""]"
"GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING",0.00814949151764193,1,0.0765563185585671,0.901766004415011,1.65202480668902,3,"[""NAE1"",""WAC"",""RPL26""]"
"GALE_APL_WITH_FLT3_MUTATED_UP",0.00842496728725236,1,0.0752903174251239,0.900662251655629,1.65000274450213,3,"[""SRSF11"",""CSNK1A1"",""LUC7L3""]"
"MIR4685_5P",0.00902183145474163,1,0.0727491664534988,0.898188842063014,1.64547148696514,3,"[""RPL13A"",""DDB1"",""PSMA3""]"
"RODWELL_AGING_KIDNEY_NO_BLOOD_UP",0.0100206566167099,1,0.0955952566411444,0.746681415929204,1.64326994959718,5,"[""POLR1D"",""RPL27"",""P4HB"",""RPN2"",""RPL12""]"
"GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP",0.00941208879502307,1,0.0712200729401447,0.895992972966726,1.64144868038167,3,"[""SF3B1"",""SRSF4"",""MIS18A""]"
"MIR7154_3P",0.0106287734441358,1,0.0670063331644,0.890693746304588,1.63174055891861,3,"[""DDB1"",""GLG1"",""MIS18A""]"
"MIR2110",0.0127621861152142,1,0.0982237272149275,0.688815060908084,1.61827842517931,6,"[""CSNK1A1"",""LUC7L3"",""NAALADL2"",""PCM1"",""RPN2"",""HNRNPA1""]"
"HP_SUBMUCOUS_CLEFT_OF_SOFT_AND_HARD_PALATE",0.0125111912031404,1,0.0617424057720736,0.881898454746137,1.615627687325,3,"[""RPS23"",""FKRP"",""SIX3""]"
"GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN",0.00557103064066852,1,0.344808116276065,0.540691192865106,1.61067793130675,12,"[""HSPA8"",""CSDE1"",""RPL26"",""RPS5"",""RPS18"",""RPS13"",""RPS6"",""RPL10A"",""RPL12"",""ST13"",""FBL"",""RPS7""]"
"HP_ABNORMAL_LARGE_INTESTINE_MORPHOLOGY",0.00557103064066852,1,0.344808116276065,0.540691192865106,1.61067793130675,12,"[""RPS20"",""DDB1"",""POLR1D"",""RPL26"",""RPL15"",""RPL11"",""RPL27"",""SALL4"",""RPL18"",""RPL5"",""EIF4H"",""RPS7""]"
"GOMF_G_PROTEIN_ACTIVITY",0.0138003779721355,1,0.0814169703281921,0.730088495575221,1.60675283960613,5,"[""RAB10"",""RHOA"",""RAB11A"",""RAB5C""]"
"REACTOME_SIGNALING_BY_PTK6",0.0138003779721355,1,0.0814169703281921,0.730088495575221,1.60675283960613,5,"[""RHOA"",""UBB"",""RPS27A"",""SFPQ"",""RAC1""]"
"MIR494_3P",0.00586453820322719,1,0.407017918923954,0.498881431767338,1.59897096365094,15,"[""CNBP"",""CWC15"",""FKRP"",""WDR1"",""ENY2"",""NAALADL2"",""CLTA"",""ZNF207"",""EIF5"",""CKS1B"",""USO1"",""SEC11A"",""SRSF10"",""NUTF2"",""SAP18""]"
"HP_ENCEPHALOCELE",0.0161575847307606,1,0.0643418907606653,0.785635359116022,1.5938231637006,4,"[""POLR1D"",""FKRP"",""SIX3""]"
"REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0.0161575847307606,1,0.0643418907606653,0.785635359116022,1.5938231637006,4,"[""UBB"",""RPS27A"",""NCOR1"",""RBPJ""]"
"REACTOME_SIGNALING_BY_NOTCH1",0.0161575847307606,1,0.0643418907606653,0.785635359116022,1.5938231637006,4,"[""UBB"",""RPS27A"",""NCOR1"",""RBPJ""]"
"REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER",0.0161575847307606,1,0.0643418907606653,0.785635359116022,1.5938231637006,4,"[""UBB"",""RPS27A"",""NCOR1"",""RBPJ""]"
"MORF_XPC",0.0144636824324324,1,0.123440874055724,0.609322974472808,1.59104822153835,8,"[""RAB11A"",""CNBP"",""GLG1"",""PDAP1"",""YWHAB"",""PSMB4"",""RAC1"",""CAPZB""]"
"FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2",0.00307884401946555,1,0.0599995508517301,-0.889977462634228,-1.58331007769598,7,"[""MAGED2"",""IFITM3"",""LDHB"",""PDLIM1"",""NT5DC2""]"
"GATGKMRGCG_UNKNOWN",0.0102470265324794,1,0.193625211458192,0.559510567296997,1.58069943907873,10,"[""EEF2"",""RPL7A"",""YWHAE"",""FKRP"",""H3-3B"",""RPL24"",""RPL27"",""SPCS2"",""EIF5"",""YY1""]"
"MIR608",0.0186359393607776,1,0.0598954450301191,0.777900552486188,1.57813151511283,4,"[""DNAJC8"",""EEF1A1"",""SIX3""]"
"MANNO_MIDBRAIN_NEUROTYPES_HGABA",0.00339900110987791,1,0.0570930334973806,-0.886761310231168,-1.57758839740073,7,"[""UCHL1"",""SBK1"",""DPYSL3"",""NREP""]"
"HP_THROMBOCYTOSIS",0.0105389221556886,1,0.218712252011817,0.540089086859688,1.57183000974647,11,"[""SF3B1"",""RPS20"",""RPL26"",""RPL15"",""RPL11"",""RPL27"",""RPSA"",""RPS14"",""RPL18"",""RPL5""]"
"MODULE_29",0.0105389221556886,1,0.218712252011817,0.540089086859688,1.57183000974647,11,"[""RPS23"",""RPS20"",""RPS12"",""RPS18"",""RPS3"",""RPS13"",""RPS6"",""RPSA"",""RPS14"",""RPS4X""]"
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",0.0188986067771283,1,0.069538614360599,0.712389380530973,1.56780125561568,5,"[""MCM7"",""MCM3"",""MCM4"",""MCM5"",""RPA3""]"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",0.0188986067771283,1,0.069538614360599,0.712389380530973,1.56780125561568,5,"[""MCM7"",""MCM3"",""MCM4"",""MCM5"",""RPA3""]"
"REACTOME_DNA_STRAND_ELONGATION",0.0188986067771283,1,0.069538614360599,0.712389380530973,1.56780125561568,5,"[""MCM7"",""MCM3"",""MCM4"",""MCM5"",""RPA3""]"
"WP_DNA_REPLICATION",0.0188986067771283,1,0.069538614360599,0.712389380530973,1.56780125561568,5,"[""MCM7"",""MCM3"",""MCM4"",""MCM5"",""RPA3""]"
"chr13q14",0.0202774469728668,1,0.0574105990886212,0.772375690607735,1.56692319469299,4,"[""GTF2F2"",""TPT1"",""NAP1L4P3"",""SUGT1""]"
"GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN",0.00281991902578887,1,0.107934670567552,0.976846747519294,1.56534866226234,2,"[""RBM39"",""BRD4""]"
"MIR6768_3P",0.0172401919147862,1,0.0525633193297464,0.854304635761589,1.56507613265275,3,"[""RHOA"",""ENAH"",""WTAP""]"
"GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_UP",0.00751072961373391,1,0.392548992768679,0.499441340782123,1.56349587707879,14,"[""UBAP2"",""BPTF"",""RPS27A"",""RPL11"",""NCOR1"",""NME2"",""PCM1"",""KHSRP"",""TRIM33"",""PKM"",""PSMD11"",""MYO10"",""PHACTR4"",""NUCKS1""]"
"GSE9946_IMMATURE_VS_LISTERIA_INF_MATURE_DC_DN",0.00383797520875473,1,0.0529542752644946,-0.849066156003432,-1.56166678788511,9,"[""MGST1"",""IFITM3"",""HMGN3"",""TCEAL8""]"
"TRAVAGLINI_LUNG_CD4_MEMORY_EFFECTOR_T_CELL",0.00455848170965631,1,0.0506669475832434,-0.922491853018958,-1.55993708331239,5,"[""CNN2"",""LDHB""]"
"GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_UP",0.0200886262924668,1,0.0782322052710732,0.663344407530454,1.55843854772091,6,"[""SF3B1"",""RPS20"",""RPLP1"",""RPS6"",""SPG7"",""RPS9""]"
"ZHONG_PFC_MAJOR_TYPES_ASTROCYTES",0.00371135716415302,1,0.0536131794595434,-0.835888883628884,-1.55730602718006,10,"[""HLA-C"",""IFITM3"",""SOX2"",""RCN1"",""CD63"",""FABP5""]"
"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP",0.00408021803172803,1,0.0896732996382955,0.971334068357222,1.55651486619991,2,"[""TMBIM6"",""SNRPB2""]"
"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN",0.0159899888765295,1,0.134786396456601,0.571111111111111,1.55574405682941,9,"[""TMBIM6"",""PPM1G"",""HMGN2"",""SFPQ"",""ARPC2"",""FTL"",""PFN1"",""YWHAH"",""SRP14""]"
"MIR5681A",0.00431652409534162,1,0.0871763095576854,0.970231532524807,1.55474810698743,2,"[""NAP1L4"",""PCBP2""]"
"SERVITJA_ISLET_HNF1A_TARGETS_UP",0.00313106681187556,1,0.0626725562128973,-0.953591160220995,-1.55425557531126,4,"[""IFITM3"",""CNN2"",""UCHL1"",""SOX2""]"
"GOBP_ODONTOGENESIS",0.00483639743529152,1,0.0823428840500666,0.968026460859978,1.55121458856246,2,"[""CTNNA1"",""RHOA""]"
"GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION",0.00483639743529152,1,0.0823428840500666,0.968026460859978,1.55121458856246,2,"[""RAB10"",""RHOA""]"
"HOLLEMAN_DAUNORUBICIN_B_ALL_DN",0.00483639743529152,1,0.0823428840500666,0.968026460859978,1.55121458856246,2,"[""PCBP2"",""RHOA""]"
"GOBP_HIPPOCAMPUS_DEVELOPMENT",0.019375129129267,1,0.049569463340879,0.846578366445916,1.55092169734452,3,"[""YWHAE"",""RAN"",""XRN2""]"
"MIR34A_3P",0.019375129129267,1,0.049569463340879,0.846578366445916,1.55092169734452,3,"[""SUMO1"",""ZC3H15"",""XRN2""]"
"GSE3203_HEALTHY_VS_INFLUENZA_INFECTED_LN_BCELL_DN",0.0236570214683447,1,0.0531348753416893,0.76353591160221,1.54898988202126,4,"[""ABCA8"",""TPT1"",""NAALADL2""]"
"GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN",0.0061576880389311,1,0.042355489647797,-0.87018816587933,-1.54810402552269,7,"[""LDHB"",""DMKN"",""PGAM1"",""PGK1"",""ENO1""]"
"OCT1_02",0.0213293943870015,1,0.075915421003466,0.658914728682171,1.54803161251075,6,"[""RAB10"",""POU2F1"",""YWHAB"",""AHCY"",""NPM3"",""SEPHS1""]"
"GCM_UBE2N",0.00570510835507083,1,0.0436492507072332,-0.853675822418016,-1.54722660010758,8,"[""HNRNPH3"",""SMC3""]"
"GOMF_HSP90_PROTEIN_BINDING",0.0200638185532931,1,0.0487071361747956,0.844370860927152,1.54687757297074,3,"[""CSNK2A1"",""RPS3"",""PTGES3""]"
"ZNF584_TARGET_GENES",0.00619457044208246,1,0.043428755611002,-0.914038490465071,-1.54564241644532,5,"""CHCHD2P1"""
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS",0.00633300250484427,1,0.0719275539646303,0.96361631753032,1.54414755171251,2,"[""CTNNA1"",""SUMO1""]"
"HP_CONICAL_TOOTH",0.00633300250484427,1,0.0719275539646303,0.96361631753032,1.54414755171251,2,"[""RHOA"",""SUMO1""]"
"RIGGINS_TAMOXIFEN_RESISTANCE_DN",0.00732462680452914,1,0.0392717988394023,-0.886496929517801,-1.54174081801233,6,"[""IFITM3"",""EIF1AX"",""NT5DC2""]"
"HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN",0.0231019202363368,1,0.0729355911952132,0.655592469545958,1.54022641110313,6,"[""RPL10"",""RPS12"",""NME2"",""RPL12"",""HNRNPU"",""HMGB1""]"
"MIR378A_3P_MIR378C_MIR378D_MIR378I",0.0252663426566674,1,0.0514072772840438,0.759116022099448,1.54002322568539,4,"[""RAB10"",""RAN"",""PTGES3""]"
"MIR378B",0.0252663426566674,1,0.0514072772840438,0.759116022099448,1.54002322568539,4,"[""RAB10"",""RAN"",""PTGES3""]"
"MIR378E",0.0252663426566674,1,0.0514072772840438,0.759116022099448,1.54002322568539,4,"[""RAB10"",""RAN"",""PTGES3""]"
"MIR378F",0.0252663426566674,1,0.0514072772840438,0.759116022099448,1.54002322568539,4,"[""RAB10"",""RAN"",""PTGES3""]"
"MIR378H",0.0252663426566674,1,0.0514072772840438,0.759116022099448,1.54002322568539,4,"[""RAB10"",""RAN"",""PTGES3""]"
"MIR422A",0.0252663426566674,1,0.0514072772840438,0.759116022099448,1.54002322568539,4,"[""RAB10"",""RAN"",""PTGES3""]"
"GOBP_FOREBRAIN_GENERATION_OF_NEURONS",0.00762480898593191,1,0.0655315792914706,0.960308710033076,1.53884727407506,2,"[""RHOA"",""UBB""]"
"GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE/THREONINE_KINASE_SIGNALING_PATHWAY",0.0261675625221282,1,0.0505101747912529,0.756906077348066,1.53553989751745,4,"[""UBE2D3"",""GLG1"",""TRIM33"",""RBPMS2""]"
"GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY",0.0261675625221282,1,0.0505101747912529,0.756906077348066,1.53553989751745,4,"[""UBE2D3"",""RBPJ"",""TRIM33"",""RBPMS2""]"
"NATSUME_RESPONSE_TO_INTERFERON_BETA_UP",0.00769525872768713,1,0.0389369106943094,-0.908003180801814,-1.53543668582322,5,"[""HLA-C"",""IFITM3""]"
"GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP",0.0241063515509601,1,0.0713949897333192,0.653377630121816,1.53502294349806,6,"[""KPNA6"",""SUMO2"",""ABCA8"",""BTF3"",""ARPC2"",""AKIRIN1""]"
"REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED",0.00897963041731651,1,0.0603682256989158,0.957001102535832,1.5335469964376,2,"[""SUMO1"",""SUMO2""]"
"GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",0.0266181724548585,1,0.0500787944332294,0.755801104972376,1.53329823343349,4,"[""RHOA"",""CNOT2"",""NCOR1"",""PHB2""]"
"GSE18804_SPLEEN_MACROPHAGE_VS_COLON_TUMORAL_MACROPHAGE_UP",0.00806196827116196,1,0.0380345140611984,-0.906696561071702,-1.53322718710069,5,"[""HLA-C"",""SOX2"",""RCN1"",""CNPY2""]"
"GSE12366_GC_VS_NAIVE_BCELL_DN",0.00828199399724686,1,0.0375220266371974,-0.905839663167071,-1.53177816962301,5,"[""IFITM3"",""CD63""]"
"GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_UP",0.00756307372553548,1,0.037874616165411,-0.845123042142855,-1.53172529528074,8,"[""RCN1"",""FABP5"",""PMF1""]"
"MIR642A_5P",0.00934196638152402,1,0.0591815122053019,0.955335022407316,1.53087718532647,2,"[""EEF2"",""SIX3""]"
"REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1",0.0230710957048736,1,0.0454052616938079,0.835540838852097,1.53070107547562,3,"[""UBB"",""UBE2D3"",""RPS27A""]"
"REACTOME_PEROXISOMAL_PROTEIN_IMPORT",0.0230710957048736,1,0.0454052616938079,0.835540838852097,1.53070107547562,3,"[""UBB"",""UBE2D3"",""RPS27A""]"
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.0230710957048736,1,0.0454052616938079,0.835540838852097,1.53070107547562,3,"[""RHOA"",""UBB"",""RPS27A""]"
"REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT",0.0230710957048736,1,0.0454052616938079,0.835540838852097,1.53070107547562,3,"[""UBB"",""UBE2D3"",""RPS27A""]"
"GOBP_VIRAL_PROTEIN_PROCESSING",0.00976731729602848,1,0.0578735576577508,0.953817792636094,1.52844589956055,2,"[""CSNK1A1"",""PRMT1""]"
"MORF_RFC1",0.0101138995226618,1,0.056869387009339,0.953693495038589,1.52824671880014,2,"[""DNAJC8"",""MARS1""]"
"GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_UP",0.00681258582319239,1,0.0424109958932056,-0.937335652442404,-1.52776076847126,4,"[""ATP6V1G1"",""LDHB""]"
"GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS",0.0101769144729587,1,0.056692341912431,0.952988284911771,1.52711665440526,2,"[""POU2F1"",""GNL3""]"
"GOBP_POSITIVE_REGULATION_OF_MIRNA_TRANSCRIPTION",0.0101769144729587,1,0.056692341912431,0.952988284911771,1.52711665440526,2,"[""POU2F1"",""GNL3""]"
"MIR571",0.0237827414430339,1,0.0447169601671937,0.833333333333333,1.52665695110184,3,"[""GLG1"",""CSNK2A1"",""MRPS18B""]"
"GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_UP",0.00958592098579317,1,0.0342913452413527,-0.877777450802096,-1.52657643808029,6,"[""MAGED2"",""RBMX""]"
"AGCYRWTTC_UNKNOWN",0.0280987479481155,1,0.0487351629459907,0.752486187845304,1.52657324118159,4,"[""CSNK1A1"",""RAB5C"",""RPLP0"",""UBE2K""]"
"CCTGTGA_MIR513",0.0280987479481155,1,0.0487351629459907,0.752486187845304,1.52657324118159,4,"[""RAN"",""LUC7L3"",""RBPMS2"",""UBE2K""]"
"MIR4667_3P",0.0280987479481155,1,0.0487351629459907,0.752486187845304,1.52657324118159,4,"[""SF3B1"",""ENAH"",""HMGN2""]"
"REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES",0.0280987479481155,1,0.0487351629459907,0.752486187845304,1.52657324118159,4,"[""UBB"",""RPS27A"",""UBE2L3"",""UBE2K""]"
"chr14q11",0.00925253991291727,1,0.0345002535511445,-0.857975377168645,-1.52637692314735,7,"[""PSMB7P1"",""OR5AU1""]"
"REACTOME_INTERFERON_SIGNALING",0.00972793463002715,1,0.0340378201636928,-0.877241724096904,-1.52564473521569,6,"[""HLA-C"",""IFITM3""]"
"chr9p13",0.00943289779522939,1,0.0351397698166383,-0.901746848408146,-1.52485720495901,5,"[""SERPINH1P1"",""OSTCP8""]"
"GSE22886_IL2_VS_IL15_STIM_NKCELL_UP",0.0110276163019676,1,0.054452752886748,0.95148842337376,1.52471320037517,2,"[""RBM39"",""WAC""]"
"GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION",0.0110906312522646,1,0.0542971821093308,0.951178048211609,1.52421583950858,2,"[""CTNNA1"",""SIX3""]"
"HP_ABNORMAL_NUMBER_OF_ERYTHROID_PRECURSORS",0.0161024702653248,1,0.154196006286328,0.539488320355951,1.52413365398248,10,"[""SF3B1"",""RPS20"",""RPL26"",""RPL15"",""RPL11"",""RPL27"",""RPS14"",""RPL18"",""RPL5""]"
"MODULE_197",0.0105189340813464,1,0.378781575883487,0.475391498881432,1.52368309316513,15,"[""GTF2F2"",""SIX3"",""ILF3"",""DEK"",""MCM3"",""NME2"",""PHB2"",""HMGB1"",""ATF4"",""TAF7"",""EWSR1"",""YY1"",""TERF1"",""YBX1"",""MYBL2""]"
